latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
40.72256,-73.94889,2.0,2.0,2.0,1.0,103.0
40.71973,-73.99338,2.0,4.0,0.06,1.0,0.0
40.70308,-73.92765,4.0,12.0,0.18,1.0,0.0
40.68661,-73.91982,2.0,0.0,0.028000000000000004,1.0,0.0
40.75844,-73.98965,2.0,13.0,1.82,3.0,224.0
40.72186,-73.85601,1.0,4.0,0.65,1.0,134.0
40.714,-73.77787,5.0,6.0,0.38,1.0,364.0
40.66398,-73.99041,3.0,4.0,0.14,1.0,0.0
40.73395,-73.9821,14.0,2.0,0.27,1.0,240.0
40.77749,-73.91652,2.0,20.0,3.75,1.0,0.0
40.69718,-73.92157,2.0,72.0,2.54,1.0,51.0
40.74767,-73.94468,2.0,107.0,2.47,4.0,46.0
40.74501,-73.98668,1.0,0.0,0.5039999999999999,10.0,361.0
40.72109,-73.94679,3.0,1.0,0.05,1.0,0.0
40.74771,-73.93684,8.0,0.0,0.27799999999999997,1.0,6.0
40.79668,-73.93434,1.0,7.0,2.28,2.0,155.0
40.75514,-73.96746,3.0,0.0,0.06,1.0,0.0
40.70883,-73.94415,1.0,16.0,0.36,1.0,0.0
40.66169,-73.9979,5.0,56.0,3.78,3.0,10.0
40.73531,-73.95631,3.0,9.0,0.52,4.0,25.0
40.78875,-73.9679,2.0,5.0,0.22,1.0,0.0
40.77154,-73.95573,3.0,24.0,1.48,1.0,0.0
40.68558,-73.94231,5.0,1.0,0.05,7.0,0.0
40.79025,-73.9482,1.0,5.0,0.11,1.0,0.0
40.81078,-73.94482,3.0,50.0,3.01,1.0,315.0
40.69549,-73.97144,30.0,6.0,0.11,1.0,187.0
40.65108,-73.95417,2.0,38.0,1.67,4.0,0.0
40.69284,-73.94418,3.0,40.0,1.99,3.0,70.0
40.82605,-73.94783,31.0,3.0,0.08,4.0,32.0
40.74787,-74.00088,30.0,42.0,1.24,1.0,281.0
40.80065,-73.96944,5.0,18.0,0.58,2.0,96.0
40.7255,-73.94428,2.0,13.0,0.66,1.0,1.0
40.69913,-73.90831,2.0,1.0,1.0,1.0,0.0
40.58779,-73.94703,1.0,0.0,0.064,1.0,0.0
40.60985,-73.95927,3.0,18.0,0.54,3.0,1.0
40.80449,-73.9678,1.0,5.0,0.15,2.0,0.0
40.72049,-73.95221,2.0,2.0,0.02,2.0,89.0
40.6947,-73.93481,4.0,100.0,2.34,6.0,113.0
40.80384,-73.94692,3.0,164.0,2.85,1.0,87.0
40.64303,-74.014,1.0,3.0,1.48,3.0,155.0
40.64923,-73.95273,2.0,26.0,1.16,4.0,0.0
40.68354,-74.00139,1.0,4.0,0.17,1.0,0.0
40.70598,-74.00761,30.0,0.0,0.178,1.0,290.0
40.77671,-73.95516,30.0,0.0,0.44799999999999995,96.0,332.0
40.67988,-73.92831,2.0,6.0,0.13,1.0,0.0
40.71694,-73.99032,1.0,12.0,1.08,2.0,11.0
40.70807,-73.95604,1.0,18.0,3.12,1.0,318.0
40.7622,-73.99119,5.0,2.0,1.46,1.0,240.0
40.58737,-73.96882,7.0,2.0,0.56,12.0,0.0
40.68295,-73.92536,2.0,134.0,4.93,2.0,238.0
40.84218,-73.93676,2.0,15.0,0.76,1.0,0.0
40.6604,-73.91227,2.0,32.0,2.85,3.0,0.0
40.74132,-73.86683,2.0,1.0,1.0,8.0,346.0
40.7456,-73.99852,2.0,2.0,0.06,1.0,0.0
40.6705,-73.97954,2.0,19.0,0.33,3.0,28.0
40.71555,-73.94842,2.0,20.0,0.76,2.0,0.0
40.75537,-73.995,30.0,2.0,0.23,1.0,352.0
40.76495,-73.98784,1.0,13.0,10.54,1.0,164.0
40.77255,-73.99057,1.0,1.0,0.07,1.0,89.0
40.67784,-73.93236,15.0,0.0,0.45999999999999996,14.0,0.0
40.70382,-73.90059,4.0,0.0,0.34400000000000003,1.0,362.0
40.75833,-73.99516,1.0,0.0,1.06,10.0,333.0
40.78757,-73.97624,1.0,0.0,0.28200000000000003,1.0,89.0
40.76593,-73.98087,1.0,3.0,3.0,4.0,0.0
40.68385,-73.95627,3.0,15.0,0.69,2.0,0.0
40.67507,-73.96092,7.0,0.0,0.044000000000000004,2.0,0.0
40.67383,-73.95137,2.0,61.0,1.17,7.0,285.0
40.76174,-73.96066,15.0,1.0,0.15,1.0,0.0
40.7694,-73.98736,4.0,3.0,0.13,1.0,0.0
40.70573,-74.00855,1.0,0.0,0.033999999999999996,1.0,0.0
40.73284,-73.95919,3.0,4.0,0.22,1.0,0.0
40.66441,-73.97974,4.0,36.0,0.47,2.0,80.0
40.67254,-73.91686,2.0,23.0,1.58,1.0,172.0
40.7431,-73.9719,30.0,0.0,0.55,23.0,342.0
40.76211,-73.99873,3.0,2.0,1.0,2.0,39.0
40.67726,-73.95573,7.0,0.0,0.054000000000000006,1.0,0.0
40.68327,-73.94986,3.0,4.0,0.21,1.0,0.0
40.711,-73.9387,6.0,1.0,0.07,2.0,0.0
40.71806,-73.95775,1.0,4.0,0.11,2.0,0.0
40.81376,-73.95354,2.0,4.0,0.29,11.0,180.0
40.70463,-73.91183,3.0,1.0,0.16,2.0,0.0
40.76418,-73.8293,1.0,8.0,1.12,5.0,74.0
40.72487,-73.98125,4.0,3.0,0.08,1.0,0.0
40.68981,-73.91299,3.0,8.0,1.9,1.0,0.0
40.70818,-73.94952,2.0,4.0,0.14,2.0,0.0
40.86754,-73.92639,4.0,0.0,0.027999999999999997,1.0,0.0
40.68816,-73.95791,3.0,1.0,0.1,1.0,179.0
40.64145,-73.9433,2.0,34.0,1.0,1.0,344.0
40.74068,-74.00295,2.0,134.0,4.17,1.0,70.0
40.78435,-73.97579,30.0,2.0,0.06,6.0,0.0
40.73363,-73.98545,1.0,0.0,0.032,1.0,0.0
40.67579,-73.9679,2.0,174.0,3.0,2.0,3.0
40.79881,-73.9596,30.0,0.0,0.296,32.0,329.0
40.70987,-73.95392,4.0,16.0,0.46,1.0,10.0
40.73132,-73.95036,1.0,0.0,0.672,33.0,180.0
40.82193,-73.94499,3.0,160.0,2.78,2.0,0.0
40.769,-73.93284,5.0,2.0,0.21,2.0,90.0
40.82458,-73.95038,1.0,287.0,6.57,1.0,198.0
40.74888,-73.8066,1.0,8.0,0.34,6.0,255.0
40.69174,-73.91141,3.0,3.0,0.16,2.0,332.0
40.71127,-73.99838,2.0,3.0,0.11,1.0,0.0
40.70937,-74.00531,3.0,0.0,0.18,2.0,365.0
40.76126,-73.99117,1.0,11.0,0.42,1.0,0.0
40.68285,-73.93862,2.0,33.0,0.85,1.0,1.0
40.78222,-73.9456,3.0,3.0,1.1,9.0,8.0
40.73262,-73.95795,1.0,24.0,0.44,1.0,157.0
40.74413,-74.00004,3.0,4.0,0.43,1.0,0.0
40.64714,-73.98107,5.0,0.0,1.1620000000000001,2.0,42.0
40.72023,-73.99693,3.0,135.0,2.31,1.0,9.0
40.77601,-73.95441,2.0,72.0,2.07,1.0,0.0
40.75619,-73.80482,1.0,62.0,3.9,3.0,172.0
40.72981,-73.98318,2.0,67.0,1.33,1.0,78.0
40.76115,-73.99597,4.0,0.0,0.036,1.0,0.0
40.71225,-73.95757,28.0,5.0,0.53,1.0,258.0
40.7121,-73.9623,3.0,2.0,0.23,1.0,149.0
40.85655,-73.90377,2.0,31.0,1.83,2.0,39.0
40.67559,-73.96066,3.0,1.0,0.03,1.0,0.0
40.62795,-73.96281,3.0,6.0,0.71,3.0,173.0
40.70939,-73.95155,4.0,1.0,0.02,1.0,0.0
40.70828,-73.95481,1.0,13.0,0.24,1.0,128.0
40.72061,-73.94886,7.0,2.0,0.19,1.0,0.0
40.72877,-73.98938,31.0,0.0,0.03,1.0,0.0
40.70024,-73.9392,30.0,0.0,0.25,14.0,343.0
40.74088,-73.92726,3.0,1.0,1.0,12.0,358.0
40.80567,-73.95677,2.0,82.0,3.17,2.0,5.0
40.74073,-73.87591,29.0,1.0,0.77,37.0,30.0
40.76122,-73.91163,1.0,13.0,0.22,1.0,0.0
40.78807,-73.944,2.0,50.0,1.46,1.0,0.0
40.6715,-73.94427,2.0,16.0,0.68,2.0,0.0
40.76017,-73.99638,3.0,1.0,0.24,1.0,0.0
40.72008,-73.98404,4.0,19.0,0.2,1.0,0.0
40.6211,-73.92651,2.0,28.0,2.84,2.0,38.0
40.72309,-73.99412,3.0,0.0,1.6,1.0,152.0
40.6739,-73.93372,1.0,63.0,2.77,2.0,30.0
40.69449,-73.91156,2.0,65.0,0.86,5.0,235.0
40.65739,-73.9806,2.0,32.0,0.99,1.0,0.0
40.6816,-73.93282,5.0,4.0,0.44,1.0,0.0
40.70425,-73.92624,4.0,10.0,0.58,1.0,88.0
40.7313,-73.95341,14.0,1.0,0.02,1.0,0.0
40.70877,-73.94889,3.0,20.0,0.4,1.0,0.0
40.72171,-73.95487,4.0,19.0,0.62,1.0,80.0
40.75746,-73.83069,1.0,0.0,1.3559999999999999,3.0,358.0
40.71952,-73.98546,7.0,3.0,1.76,1.0,254.0
40.74024,-73.83105,1.0,222.0,4.48,2.0,330.0
40.79069,-73.96614,3.0,1.0,0.05,1.0,0.0
40.74625,-74.0,3.0,2.0,2.0,1.0,242.0
40.73949,-73.99801,4.0,81.0,2.11,1.0,217.0
40.79802,-73.94003,4.0,162.0,3.55,1.0,60.0
40.7482,-73.97525,30.0,4.0,0.28,50.0,333.0
40.82894,-73.94568,1.0,1.0,0.13,1.0,179.0
40.74895,-73.9474,2.0,6.0,2.81,2.0,175.0
40.8269,-73.93634,4.0,65.0,2.3,1.0,48.0
40.66682,-73.85161,1.0,0.0,0.32,4.0,285.0
40.6912,-73.96686,7.0,37.0,0.6,1.0,39.0
40.72874,-73.95621,4.0,2.0,0.15,1.0,0.0
40.6774,-73.98247,5.0,0.0,0.04,1.0,0.0
40.7017,-73.92344,2.0,0.0,0.142,1.0,0.0
40.67363,-73.91385,2.0,49.0,3.31,3.0,210.0
40.69119,-73.94339,3.0,1.0,0.05,1.0,0.0
40.65027,-73.9608,3.0,1.0,0.29,1.0,38.0
40.80146,-73.91673,3.0,0.0,0.366,2.0,365.0
40.76637,-73.98342,1.0,193.0,4.37,1.0,213.0
40.74318,-74.00137,4.0,46.0,1.48,1.0,0.0
40.75908,-73.80845,3.0,2.0,2.0,1.0,360.0
40.80033,-73.9528,1.0,1.0,0.02,5.0,267.0
40.76357,-73.98906,2.0,31.0,3.46,1.0,124.0
40.75998,-73.926,1.0,1.0,1.0,1.0,5.0
40.70975,-73.95651,1.0,2.0,0.19,1.0,0.0
40.80473,-73.96528,20.0,0.0,0.13399999999999998,1.0,0.0
40.75031,-73.99336,1.0,0.0,0.184,1.0,364.0
40.58511,-73.81757,2.0,7.0,0.61,1.0,252.0
40.71304,-73.96497,3.0,5.0,0.18,1.0,0.0
40.81301,-73.94955,2.0,44.0,1.18,1.0,96.0
40.73618,-74.00201,1.0,0.0,0.02,1.0,0.0
40.6926,-73.94719,5.0,4.0,0.08,1.0,0.0
40.69938,-73.93547,1.0,9.0,0.25,1.0,0.0
40.67922,-73.95383,1.0,0.0,0.038,1.0,0.0
40.65985,-73.94985,3.0,10.0,1.32,1.0,25.0
40.83266,-73.9414,3.0,6.0,2.31,1.0,4.0
40.67525,-73.9486,7.0,52.0,0.67,1.0,56.0
40.74933,-73.9767,30.0,0.0,0.306,91.0,310.0
40.69088,-73.99416,5.0,7.0,0.12,1.0,17.0
40.80214,-73.95325,6.0,1.0,0.03,1.0,0.0
40.71215,-73.85356,15.0,6.0,0.1,1.0,255.0
40.6873,-73.97906,7.0,3.0,0.28,1.0,33.0
40.75499,-73.97121,1.0,4.0,0.48,11.0,176.0
40.69211,-73.99092,2.0,21.0,0.64,1.0,8.0
40.68429,-73.92515,1.0,5.0,1.1,1.0,86.0
40.81134,-73.94097,4.0,7.0,1.59,1.0,0.0
40.68707,-73.9349,2.0,88.0,3.32,2.0,9.0
40.76636,-73.99334,1.0,9.0,0.44,2.0,88.0
40.6879,-73.91767,1.0,2.0,0.06,2.0,0.0
40.70333,-73.92933,1.0,2.0,0.13,2.0,20.0
40.74814,-73.97277,1.0,3.0,0.05,1.0,0.0
40.73707,-73.92082,7.0,4.0,0.43,2.0,206.0
40.80761,-73.94366,3.0,11.0,1.94,2.0,110.0
40.72443,-73.98289,1.0,81.0,1.91,2.0,318.0
40.76301,-73.94959,3.0,34.0,1.6,2.0,195.0
40.74042,-73.97822,1.0,26.0,1.13,1.0,0.0
40.74525,-73.97225,3.0,3.0,3.0,1.0,311.0
40.67916,-73.97454,60.0,2.0,0.03,1.0,0.0
40.7992,-73.97158,5.0,3.0,0.09,1.0,44.0
40.7466,-73.89176,4.0,27.0,2.0,1.0,321.0
40.77668,-73.94819,3.0,0.0,0.036,1.0,0.0
40.69329,-73.95607,3.0,5.0,0.08,2.0,334.0
40.66249,-73.97921,1.0,1.0,0.02,1.0,0.0
40.67271,-73.94551,1.0,349.0,4.73,2.0,277.0
40.66387,-73.9384,1.0,6.0,2.5,2.0,148.0
40.73107,-73.95712,30.0,10.0,0.15,1.0,92.0
40.64881,-73.96724,2.0,5.0,0.12,2.0,213.0
40.64938,-73.96682,2.0,1.0,0.28,1.0,260.0
40.78528,-73.97111,20.0,0.0,0.13399999999999998,1.0,0.0
40.65142,-73.97601,21.0,52.0,0.64,2.0,0.0
40.76904,-73.95435,1.0,0.0,0.036,1.0,0.0
40.71127,-73.95898,3.0,10.0,0.55,2.0,0.0
40.68331,-73.98609,2.0,0.0,0.07200000000000002,1.0,0.0
40.76135,-73.91571,3.0,231.0,3.51,1.0,304.0
40.67649,-73.97113,7.0,1.0,0.04,1.0,0.0
40.69395,-73.92418,10.0,11.0,0.27,1.0,226.0
40.80965,-73.94553,3.0,102.0,2.33,1.0,281.0
40.763,-73.98624,1.0,0.0,0.256,1.0,0.0
40.81455,-73.95122,3.0,1.0,0.07,1.0,0.0
40.79872,-73.96173,1.0,1.0,0.04,2.0,0.0
40.70012,-73.93775,3.0,16.0,0.48,2.0,131.0
40.67386,-73.96641,15.0,9.0,0.09,1.0,339.0
40.756,-73.9205,7.0,0.0,0.12800000000000003,1.0,365.0
40.71891,-74.00024,5.0,2.0,2.0,1.0,152.0
40.7966,-73.93345,4.0,0.0,0.882,2.0,51.0
40.69482,-73.86618,3.0,0.0,1.1620000000000001,6.0,300.0
40.69415,-73.97131,3.0,26.0,0.76,1.0,0.0
40.68523,-73.92926,1.0,136.0,3.05,3.0,200.0
40.76941,-73.96694,30.0,10.0,0.27,12.0,0.0
40.71233,-73.84848,1.0,13.0,0.23,5.0,281.0
40.68427,-73.9546,1.0,18.0,3.33,1.0,16.0
40.70792,-73.94274,1.0,2.0,0.04,1.0,0.0
40.68477,-73.9509,2.0,1.0,1.0,1.0,1.0
40.70612,-74.00464,1.0,0.0,0.4600000000000001,2.0,83.0
40.6904,-73.97285,3.0,2.0,0.05,1.0,0.0
40.80015,-73.95483,1.0,3.0,0.15,1.0,0.0
40.67441,-74.01278,1.0,0.0,0.24,1.0,90.0
40.71744,-73.98957,3.0,19.0,2.81,1.0,0.0
40.7557,-73.99563,7.0,10.0,0.87,47.0,358.0
40.71327,-73.90982,2.0,1.0,1.0,1.0,21.0
40.68558,-73.96965,5.0,0.0,0.23200000000000004,1.0,0.0
40.70208,-73.98568,2.0,1.0,0.07,1.0,88.0
40.6386,-73.93654,1.0,10.0,1.95,1.0,4.0
40.75579,-73.99154,3.0,13.0,0.23,1.0,0.0
40.74388,-73.99631,2.0,71.0,5.23,1.0,230.0
40.70797,-74.00534,29.0,0.0,0.8480000000000001,327.0,354.0
40.70827,-73.94749,1.0,0.0,0.1,1.0,0.0
40.62743,-74.12261,2.0,12.0,1.57,2.0,340.0
40.69827,-73.92493,3.0,2.0,0.1,1.0,0.0
40.65695,-73.92558,30.0,0.0,0.324,3.0,326.0
40.70978,-73.96424,30.0,33.0,3.15,2.0,365.0
40.70581,-74.00948,14.0,8.0,0.23,2.0,146.0
40.63408,-74.13224,1.0,40.0,3.21,3.0,363.0
40.74301,-73.9937,1.0,8.0,4.8,1.0,131.0
40.75639,-73.96558,1.0,78.0,1.1,5.0,301.0
40.72904,-73.97946,2.0,50.0,1.1,2.0,131.0
40.78721,-73.94131,1.0,1.0,0.13,1.0,0.0
40.70432,-73.9267,2.0,51.0,1.87,1.0,74.0
40.82393,-73.92414,5.0,1.0,0.02,1.0,0.0
40.83554,-73.93849,1.0,307.0,5.66,1.0,54.0
40.74767,-73.975,3.0,74.0,0.59,1.0,129.0
40.75303,-73.97327,2.0,9.0,0.26,3.0,0.0
40.79931,-73.94196,6.0,3.0,0.16,1.0,0.0
40.6844,-73.91878,2.0,50.0,7.11,1.0,18.0
40.78099,-73.97416,3.0,50.0,0.85,1.0,365.0
40.80497,-73.95016,2.0,203.0,2.14,3.0,258.0
40.72872,-73.99199,1.0,1.0,0.68,33.0,187.0
40.78967,-73.94199,2.0,7.0,3.62,1.0,0.0
40.72546,-73.98703,3.0,1.0,1.0,1.0,326.0
40.64465,-73.99078,1.0,36.0,3.74,1.0,63.0
40.7106,-73.96532,2.0,35.0,0.55,2.0,365.0
40.73006,-73.95694,1.0,1.0,0.02,1.0,0.0
40.74063,-73.99843,5.0,2.0,0.06,1.0,0.0
40.67926,-73.97711,1.0,488.0,8.14,1.0,269.0
40.70025,-73.92175,3.0,2.0,0.07,1.0,0.0
40.78661,-73.94273,3.0,0.0,0.542,1.0,358.0
40.72716,-74.0032,10.0,7.0,2.04,1.0,239.0
40.80927,-73.9427,1.0,4.0,0.11,1.0,0.0
40.74141,-73.92688,7.0,2.0,0.4,1.0,0.0
40.78312,-73.95344,2.0,7.0,0.35,1.0,0.0
40.76691,-73.98545,7.0,1.0,0.05,1.0,7.0
40.82209,-73.90086,1.0,2.0,0.32,1.0,255.0
40.74275,-73.95513,3.0,12.0,0.42,1.0,77.0
40.80033,-73.95382,1.0,0.0,0.46799999999999997,1.0,341.0
40.72135,-73.98,5.0,12.0,0.2,1.0,0.0
40.79772,-73.94809,3.0,0.0,0.128,2.0,0.0
40.64844,-73.96214,5.0,2.0,0.08,1.0,0.0
40.67031,-73.95859,1.0,0.0,0.05,1.0,0.0
40.7198,-73.96108,3.0,0.0,0.096,2.0,0.0
40.65343,-73.94914,3.0,39.0,6.43,2.0,8.0
40.77481,-73.91562,2.0,9.0,0.68,1.0,28.0
40.74449,-73.83476,1.0,10.0,1.41,6.0,169.0
40.72019,-73.95581,7.0,1.0,0.04,1.0,0.0
40.7199,-73.95085,14.0,0.0,0.5860000000000001,1.0,21.0
40.72268,-73.99205,30.0,3.0,0.37,9.0,264.0
40.72481,-73.98216,3.0,4.0,0.08,1.0,0.0
40.65586,-73.95934,28.0,11.0,0.26,3.0,320.0
40.75507,-73.90741,3.0,4.0,0.61,1.0,0.0
40.77731,-73.97954,30.0,1.0,1.0,6.0,334.0
40.73157,-74.00481,2.0,1.0,0.08,2.0,0.0
40.75667,-73.92726,5.0,4.0,1.29,1.0,150.0
40.69477,-73.97258,4.0,19.0,0.36,1.0,0.0
40.65993,-73.95725,1.0,151.0,3.86,1.0,37.0
40.71214,-73.95837,2.0,28.0,0.7,1.0,0.0
40.70507,-74.009,2.0,3.0,0.15,1.0,0.0
40.72281,-73.98099,3.0,0.0,0.48,1.0,9.0
40.77828,-73.94768,30.0,32.0,0.67,1.0,4.0
40.71493,-73.94502,1.0,9.0,0.38,1.0,0.0
40.71481,-73.95475,3.0,0.0,0.06200000000000001,1.0,0.0
40.68473,-73.946,2.0,110.0,2.63,2.0,220.0
40.69637,-73.81034,3.0,29.0,1.02,2.0,126.0
40.7474,-73.98685,1.0,4.0,0.27,17.0,216.0
40.70182,-73.9188,1.0,3.0,0.13,1.0,0.0
40.76019,-73.92489,3.0,0.0,0.7,1.0,109.0
40.73524,-73.99259,3.0,2.0,1.3,1.0,1.0
40.77517,-73.98829,3.0,4.0,0.06,1.0,0.0
40.72156,-73.97902,1.0,3.0,0.08,2.0,0.0
40.72644,-73.97866,2.0,246.0,4.94,1.0,69.0
40.68473,-73.94799,1.0,17.0,0.65,1.0,0.0
40.76866,-73.98616,30.0,6.0,0.1,52.0,365.0
40.83988,-73.86978,1.0,0.0,0.392,1.0,365.0
40.74847,-74.00033,2.0,3.0,0.13,1.0,0.0
40.74744,-73.97299,1.0,56.0,1.58,2.0,217.0
40.68457,-73.93456,2.0,40.0,4.86,1.0,31.0
40.72122,-73.99395,1.0,16.0,0.23,2.0,308.0
40.80947,-73.94066,5.0,3.0,0.12,1.0,0.0
40.64844,-73.95032,2.0,4.0,1.5,1.0,178.0
40.83436,-73.94735,5.0,5.0,0.11,1.0,0.0
40.65534,-73.95644,2.0,2.0,0.11,1.0,95.0
40.68759,-73.99376,1.0,25.0,0.7,1.0,0.0
40.79422,-73.94383,30.0,2.0,0.36,103.0,219.0
40.75283,-73.96675,3.0,3.0,0.33,49.0,196.0
40.76807,-73.93799,2.0,0.0,0.6439999999999999,2.0,168.0
40.72369,-73.9894,7.0,6.0,0.08,1.0,0.0
40.74219,-73.92485,2.0,3.0,0.12,2.0,0.0
40.79632,-73.96879,1.0,0.0,0.08600000000000001,1.0,0.0
40.73378,-73.99714,5.0,22.0,0.46,1.0,22.0
40.71177,-73.96464,3.0,4.0,0.88,1.0,8.0
40.69782,-73.92025,2.0,14.0,1.03,2.0,330.0
40.72515,-73.98422,7.0,13.0,0.82,1.0,349.0
40.80112,-73.95232,14.0,3.0,0.12,1.0,0.0
40.75888,-73.98467,2.0,12.0,0.39,5.0,197.0
40.71722,-73.95477,3.0,66.0,2.36,1.0,257.0
40.68227,-73.99948,30.0,5.0,0.44,1.0,79.0
40.68612,-73.95927,4.0,112.0,3.23,1.0,136.0
40.71109,-73.94332,2.0,15.0,0.15,1.0,0.0
40.66662,-73.98168,31.0,1.0,0.88,2.0,283.0
40.71226,-73.99416,1.0,103.0,2.21,1.0,223.0
40.69122,-73.9907,6.0,2.0,0.18,1.0,11.0
40.7543,-73.99697,7.0,9.0,0.99,47.0,358.0
40.69093,-73.91291,30.0,1.0,0.03,1.0,0.0
40.72676,-73.95529,2.0,30.0,0.42,3.0,249.0
40.7558,-73.80953,6.0,50.0,2.27,7.0,343.0
40.66626,-73.97933,1.0,145.0,1.76,2.0,257.0
40.7658,-73.95812,1.0,37.0,6.42,4.0,22.0
40.73066,-73.955,7.0,17.0,0.33,1.0,0.0
40.71599,-73.95514,5.0,0.0,0.038,1.0,0.0
40.83413,-73.91669,1.0,15.0,3.88,1.0,70.0
40.80884,-73.9302,2.0,28.0,0.8,4.0,131.0
40.71299,-73.96144,2.0,92.0,5.24,5.0,90.0
40.67788,-73.94525,2.0,0.0,0.322,2.0,364.0
40.66147,-73.9415,1.0,32.0,4.66,7.0,7.0
40.75697,-73.97909,4.0,5.0,0.26,2.0,0.0
40.75097,-73.97895,2.0,31.0,6.84,1.0,163.0
40.71988,-73.83922,3.0,24.0,3.13,5.0,236.0
40.70498,-73.90023,2.0,47.0,3.47,3.0,95.0
40.74362,-73.89158,1.0,0.0,0.562,1.0,5.0
40.85292,-73.91683,2.0,36.0,0.96,1.0,364.0
40.72855,-73.98265,30.0,60.0,0.72,6.0,0.0
40.70723,-73.95515,2.0,85.0,1.99,2.0,4.0
40.64693,-73.95944,14.0,1.0,0.03,1.0,0.0
40.69751,-73.98454,5.0,4.0,0.12,1.0,0.0
40.59338,-73.9579,2.0,82.0,2.79,3.0,35.0
40.6905,-73.90622,30.0,0.0,0.1,8.0,340.0
40.68589,-73.98543,2.0,1.0,0.16,1.0,0.0
40.81149,-73.94024,1.0,6.0,4.09,3.0,352.0
40.66198,-73.99785,5.0,9.0,0.2,1.0,0.0
40.72533,-73.99143,2.0,70.0,0.73,1.0,170.0
40.76264,-73.98569,30.0,3.0,0.09,96.0,344.0
40.68664,-73.95981,7.0,3.0,0.08,1.0,0.0
40.71197,-73.99019,1.0,1.0,1.0,1.0,50.0
40.7191,-73.94408,3.0,8.0,0.61,1.0,0.0
40.72835,-73.86108,1.0,78.0,3.51,1.0,343.0
40.73376,-73.95443,7.0,2.0,0.05,1.0,0.0
40.72148,-73.98235,2.0,22.0,0.45,1.0,1.0
40.75918,-73.98801,1.0,156.0,58.5,9.0,299.0
40.67953,-73.97334,20.0,1.0,0.49,1.0,0.0
40.75722,-73.80595,1.0,56.0,3.75,3.0,345.0
40.73895,-74.00268,5.0,0.0,0.614,1.0,122.0
40.71728,-73.94394,20.0,0.0,0.7139999999999999,1.0,22.0
40.69256,-73.99085,5.0,0.0,0.036000000000000004,1.0,0.0
40.69358,-73.73,2.0,0.0,0.33799999999999997,2.0,0.0
40.78648,-73.97923,1.0,34.0,2.01,4.0,363.0
40.75726,-73.93555,1.0,113.0,3.17,2.0,57.0
40.74781,-73.97601,29.0,1.0,0.47,327.0,338.0
40.68211,-73.93876,31.0,1.0,0.04,1.0,333.0
40.74404,-73.97564,3.0,0.0,0.06200000000000001,1.0,0.0
40.66051,-73.98495,5.0,19.0,0.23,1.0,43.0
40.82768,-73.94737,14.0,2.0,0.05,1.0,0.0
40.67561,-73.93138,20.0,0.0,0.144,1.0,0.0
40.65284,-73.94413,1.0,0.0,1.202,1.0,299.0
40.68557,-73.97288,1.0,2.0,1.62,5.0,73.0
40.73189,-73.9947,14.0,26.0,0.59,1.0,147.0
40.71691,-74.00511,30.0,0.0,0.21800000000000003,232.0,283.0
40.69374,-73.96727,4.0,2.0,0.06,2.0,22.0
40.81759,-73.93724,4.0,0.0,0.036,1.0,0.0
40.69534,-73.91777,7.0,0.0,0.36,2.0,16.0
40.72849,-73.98576,30.0,0.0,0.09000000000000001,8.0,365.0
40.6857,-73.97088,3.0,6.0,0.1,1.0,252.0
40.71065,-73.95115,2.0,19.0,0.49,2.0,249.0
40.80322,-73.95673,30.0,0.0,0.376,7.0,305.0
40.74384,-73.97852,2.0,7.0,1.28,1.0,175.0
40.80294,-73.96007,2.0,62.0,1.73,1.0,320.0
40.68755,-73.90887,4.0,0.0,0.11200000000000002,1.0,0.0
40.70036,-73.90238,9.0,11.0,0.48,1.0,3.0
40.72926,-73.98456,1.0,25.0,1.74,1.0,363.0
40.67518,-73.94771,3.0,1.0,0.05,1.0,0.0
40.73033,-73.98518,30.0,0.0,0.632,1.0,246.0
40.68426,-73.95669,5.0,11.0,0.23,1.0,0.0
40.68845,-73.91878,1.0,50.0,3.61,1.0,91.0
40.69449,-73.98367,1.0,0.0,0.098,1.0,0.0
40.75023,-73.87772,1.0,4.0,2.73,2.0,355.0
40.79715,-73.96873,1.0,0.0,0.086,1.0,0.0
40.65976,-73.95604,2.0,123.0,3.32,2.0,67.0
40.69242,-73.95967,25.0,15.0,0.43,4.0,78.0
40.7277,-74.00375,2.0,8.0,0.23,3.0,275.0
40.76376,-73.83094,1.0,40.0,1.83,4.0,342.0
40.72954,-73.98303,2.0,57.0,2.36,1.0,56.0
40.65537,-73.9819,5.0,0.0,0.049999999999999996,1.0,0.0
40.67378,-73.88846,30.0,86.0,2.29,8.0,326.0
40.71228,-73.9599,2.0,31.0,1.26,2.0,5.0
40.74881,-73.99375,2.0,42.0,1.99,1.0,36.0
40.68263,-73.7393,1.0,31.0,3.01,1.0,361.0
40.71844,-74.00228,3.0,16.0,0.37,1.0,0.0
40.67803,-73.92663,2.0,78.0,2.2,3.0,82.0
40.72379,-73.98224,1.0,76.0,2.1,1.0,311.0
40.71351,-73.95848,2.0,49.0,1.32,1.0,82.0
40.81086,-73.94037,14.0,2.0,0.05,1.0,0.0
40.76255,-73.88019,1.0,0.0,1.374,4.0,153.0
40.6875,-73.92542,2.0,131.0,5.23,1.0,159.0
40.80853,-73.96352,4.0,0.0,0.05,1.0,0.0
40.66089,-73.9625,1.0,5.0,1.06,1.0,37.0
